controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,experiment_id,tariff,bess_enabled,v2g_enabled,solver
max_charge,8,214.7166849553584,320.4499999999999,105.73331504464147,11,235,0.8586881228052153,0.0012959001178387552,0.004499653186940122,6.5376048367221244,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,9,187.01126346488786,321.4249999999999,134.41373653511204,10,257,0.7846772939730045,0.001350599923171103,0.0046895830665663295,-21.167816653748417,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,0,184.75083075618278,288.23848917178327,103.48765841560049,13,220,0.9974609166744965,0.01765279987012036,0.061294443993473474,-23.4282493624535,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,1,180.84013021969923,277.56731241402133,96.72718219432211,8,224,0.9364387223217784,0.01409419989795424,0.04893819409011889,-27.338949898937045,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,2,186.6889538764832,281.5379072208271,94.8489533443439,7,235,0.9974806168201835,0.014193400100339204,0.0492826392372889,-21.49012624215308,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,3,182.0222971476136,283.89807042021954,101.87577327260593,9,224,0.9969769913336473,0.012124299973947927,0.042098263798430305,-26.156782971022665,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,4,173.53807219600375,280.4107667682263,106.87269457222257,7,232,0.9980684761952595,0.012031500111334026,0.041776042053243145,-34.641007922632525,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,5,186.90502781817557,281.83137064504126,94.92634282686569,10,244,0.98678410191979,0.01208149961894378,0.04194965145466591,-21.27405230046071,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,6,177.39910545863398,282.63596453973986,105.23685908110588,6,273,0.9995824738348882,0.012145100074121729,0.04217048636847823,-30.779974660002296,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,7,200.02772895235253,276.67295795121464,76.64522899886211,6,221,0.9978819240477697,0.011793200363172218,0.040948612372125756,-8.151351166283746,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,8,187.59606482872374,279.9539719638585,92.3579071351348,9,237,0.8350203009821946,0.011992800107691437,0.04164166704059527,-20.583015289912538,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
random,9,168.00212703714573,288.9058985666896,120.90377152954386,10,257,0.9028904306784731,0.012124000088078901,0.04209722252805174,-40.17695308149055,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h1,0,410.7630617221197,640.9,230.13693827788032,21,209,0.6724811687327794,4.396954900003038,15.267204513899438,-3.8489541196822756,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h1,1,417.5691151022911,640.75,223.18088489770886,21,209,0.9973886775110813,4.316360500117298,14.987362847629507,2.9570992604891444,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h1,2,424.9470810691515,641.05,216.1029189308484,19,219,0.997806958350937,4.439934099820675,15.416437846599568,10.33506522734956,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h1,3,410.9181785960992,639.9499999999999,229.03182140390075,20,210,0.9898002413758584,4.183510600181762,14.52607847285334,-3.6938372457027526,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h1,4,398.1941198348999,643.8,245.60588016510005,18,218,0.9858001649197531,4.273989499983145,14.84024131938592,-16.417896006902083,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h1,5,422.4516028165817,636.9,214.44839718341825,15,238,0.7797112054795806,3.8955023000889923,13.52604965308678,7.839586974779763,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h1,6,397.2753584384918,633.0,235.72464156150815,16,260,0.8928059844247865,4.207273600273766,14.608588889839464,-17.33665740331014,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h1,7,463.4691906670729,639.9499999999999,176.48080933292707,23,201,0.7100100751382654,4.016629100049613,13.946628819616713,48.85717482527093,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
